id_compra,data_hora,produto,preco_unitario,quantidade,cliente,cidade,forma_pagamento,frete,avaliacao,valor_total
63976844,2026-02-10 21:33:48.349324,Fone de Ouvido Bluetooth,565.5,2,Ruben Smith,São Paulo,Boleto,28.3,3.0,1159.3
92507540,2026-03-22 21:33:48.349451,Mouse Sem Fio,1839.91,1,Destiny Gallegos,São Paulo,Pix,9.65,5.0,1849.5600000000002
71355096,2026-05-24 21:33:48.349587,Caixa de Som,583.32,3,Nicole Robinson,Manaus,Boleto,21.95,4.0,1771.91
73052619,2026-03-16 21:33:48.349717,"Monitor 24""",1324.01,1,John Fuller,Fortaleza,Pix,21.93,2.0,1345.94
5027463,2026-04-24 21:33:48.349843,Capinha para Celular,738.15,3,Clarence Garcia,Recife,Débito,44.92,1.0,2259.37
63849337,2026-04-20 21:33:48.349969,Roteador Wi-Fi,320.99,2,Natalie York,Porto Alegre,Cartão de Crédito,28.15,3.0,670.13
50032146,2026-02-05 21:33:48.350097,Notebook Pro,414.47,3,Samantha Keller MD,Manaus,Cartão de Crédito,34.75,4.0,1278.16
66944581,2026-03-07 21:33:48.350232,SSD 500GB,271.01,4,Mr. Michael Martinez,Recife,Boleto,31.59,,1115.6299999999999
26904926,2026-03-28 21:33:48.350457,Smartphone X,525.16,2,Andrea Allen,Manaus,Boleto,11.06,5.0,1061.3799999999999
16406496,2025-12-23 21:33:48.350606,Roteador Wi-Fi,1165.93,1,Lisa Payne,Belo Horizonte,Pix,46.51,5.0,1212.44
42678778,2026-03-26 21:33:48.350736,"Monitor 24""",1940.03,1,Mr. Kenneth Brown,Curitiba,Cartão de Crédito,14.75,5.0,1954.78
9158097,2026-04-12 21:33:48.350872,Caixa de Som,989.25,2,Mindy Wise,Salvador,Boleto,40.76,2.0,2019.26
82572837,2026-05-21 21:33:48.351002,HD Externo 1TB,1046.07,2,Patrick Waters,Brasília,Débito,31.84,1.0,2123.98
3093098,2026-02-09 21:33:48.351129,Capinha para Celular,801.65,1,Emily Rodriguez,São Paulo,Boleto,28.52,5.0,830.17
64709046,2026-06-06 21:33:48.351258,Capinha para Celular,1661.7,5,Gary Smith,Rio de Janeiro,Boleto,26.41,5.0,8334.91
30510159,2026-05-15 21:33:48.351403,Smartphone X,1761.62,5,Lauren Jensen,Fortaleza,Cartão de Crédito,9.19,,8817.289999999999
7054883,2026-01-15 21:33:48.351574,Roteador Wi-Fi,1226.78,1,Richard Frye,Salvador,Débito,21.67,1.0,1248.45
97941740,2026-06-09 21:33:48.351713,Teclado Mecânico,886.46,4,Steven Potts,Salvador,Pix,31.51,,3577.3500000000004
21890262,2026-06-09 21:33:48.351842,"Monitor 24""",240.55,2,Sarah Richardson,Curitiba,Débito,39.46,1.0,520.5600000000001
27917162,2026-02-23 21:33:48.351974,"Monitor 24""",1759.69,4,Roberta Griffith,Curitiba,Boleto,5.25,,7044.01
80589628,2025-12-14 21:33:48.352103,"Monitor 24""",1068.95,5,Chad Solomon,São Paulo,Débito,34.45,,5379.2
18341804,2026-03-03 21:33:48.352232,Capinha para Celular,756.43,2,Jon Keller,Salvador,Pix,16.76,5.0,1529.62
87865943,2026-03-31 21:33:48.352366,"Monitor 24""",763.01,3,Jason Gonzalez,Salvador,Boleto,23.6,5.0,2312.6299999999997
64173613,2026-04-15 21:33:48.352494,Notebook Pro,771.92,5,John Wells,Recife,Pix,49.48,5.0,3909.08
54714626,2026-03-11 21:33:48.352692,Câmera Digital,1425.71,2,Molly Johnston,Rio de Janeiro,Boleto,25.1,,2876.52
50060894,2026-01-23 21:33:48.352989,Fone de Ouvido Bluetooth,468.19,4,Christine Conrad,Brasília,Cartão de Crédito,12.23,,1884.99
70646912,2025-12-14 21:33:48.353243,Câmera Digital,227.62,2,Sherri Brown,Recife,Débito,8.97,3.0,464.21000000000004
58447055,2026-02-07 21:33:48.353598,Carregador Portátil,206.08,1,Steven Martinez,Salvador,Débito,32.63,5.0,238.71
41984672,2026-02-24 21:33:48.353925,SSD 500GB,1928.88,1,Shaun Ibarra,Belo Horizonte,Débito,24.75,2.0,1953.63
29262835,2026-05-30 21:33:48.354070,Roteador Wi-Fi,1617.62,3,Justin Wood,Porto Alegre,Cartão de Crédito,40.28,5.0,4893.139999999999
35006496,2026-04-24 21:33:48.354200,SSD 500GB,501.76,2,Tanya Small,São Paulo,Pix,15.77,1.0,1019.29
96343265,2026-01-22 21:33:48.354340,Fone de Ouvido Bluetooth,1993.79,4,Sandra Velez,Brasília,Débito,23.25,2.0,7998.41
49666678,2026-04-24 21:33:48.354470,Smartphone X,1487.0,1,Ashley Morgan,Rio de Janeiro,Pix,37.68,5.0,1524.68
31285332,2026-05-11 21:33:48.354600,Carregador Portátil,727.58,3,Karina Thomas,Porto Alegre,Boleto,25.46,4.0,2208.2000000000003
38522686,2026-05-09 21:33:48.354733,Smartphone X,559.16,4,Matthew Morrison,Fortaleza,Cartão de Crédito,30.14,5.0,2266.7799999999997
88404137,2026-02-26 21:33:48.354859,Carregador Portátil,1896.68,5,Daniel Jimenez,Curitiba,Pix,36.24,4.0,9519.64
51035943,2026-05-06 21:33:48.354986,Mouse Sem Fio,1551.44,3,Deborah Delgado,Recife,Débito,45.34,1.0,4699.66
44593801,2026-04-15 21:33:48.355114,Fone de Ouvido Bluetooth,552.75,4,Robin Vazquez,Porto Alegre,Boleto,41.01,4.0,2252.01
22769332,2026-03-13 21:33:48.355243,Teclado Mecânico,1094.52,3,Tammy Hendrix,Porto Alegre,Pix,9.19,,3292.75
51485837,2026-03-10 21:33:48.355378,Fone de Ouvido Bluetooth,1131.38,2,Ashley Mooney,Recife,Pix,20.91,5.0,2283.67
47361853,2026-02-19 21:33:48.355507,Notebook Pro,1896.88,2,Tiffany Grimes,Recife,Boleto,15.57,2.0,3809.3300000000004
74430578,2026-02-18 21:33:48.355642,Smartwatch,496.95,2,Derek Jones,Manaus,Pix,12.02,1.0,1005.92
28230060,2026-01-12 21:33:48.355768,Roteador Wi-Fi,203.05,4,Donald Rivers,Manaus,Cartão de Crédito,39.39,5.0,851.59
25553061,2025-12-23 21:33:48.355894,Caixa de Som,990.47,5,Daniel Willis,Brasília,Débito,45.42,5.0,4997.77
70600151,2026-02-21 21:33:48.356020,Mouse Sem Fio,406.6,5,Jennifer Gonzalez,Curitiba,Débito,14.99,5.0,2047.99
49651426,2026-01-14 21:33:48.356151,Smartphone X,1075.18,4,Darrell Smith,Recife,Cartão de Crédito,27.61,4.0,4328.33
65290920,2026-06-06 21:33:48.356278,Câmera Digital,390.86,1,Jon Richardson,Fortaleza,Débito,19.2,1.0,410.06
1888608,2025-12-16 21:33:48.356424,HD Externo 1TB,460.97,5,Jeffrey Baker,Rio de Janeiro,Pix,21.27,3.0,2326.1200000000003
72186652,2026-01-29 21:33:48.356550,Teclado Mecânico,562.56,3,Brad Gonzales,Recife,Pix,21.47,4.0,1709.1499999999999
54873961,2026-03-31 21:33:48.356680,Smartwatch,867.23,3,Claudia Yates DVM,Brasília,Débito,17.58,2.0,2619.27
19331804,2026-05-08 21:33:48.356816,Notebook Pro,1959.58,2,Daniel Buchanan,Rio de Janeiro,Pix,41.18,5.0,3960.3399999999997
42565752,2026-04-02 21:33:48.356942,Caixa de Som,792.72,2,Joseph Evans,Belo Horizonte,Débito,41.26,2.0,1626.7
46367284,2026-03-30 21:33:48.357067,Mouse Sem Fio,312.22,5,Cynthia Sellers,Fortaleza,Pix,40.34,3.0,1601.44
41812788,2026-02-15 21:33:48.357199,Teclado Mecânico,1724.08,1,Victoria Garcia,Salvador,Cartão de Crédito,36.07,1.0,1760.1499999999999
93636721,2026-02-06 21:33:48.357340,Caixa de Som,545.86,1,John Gregory,Recife,Pix,16.69,3.0,562.5500000000001
1407740,2026-05-05 21:33:48.357470,Teclado Mecânico,1867.1,3,Brenda Anderson,Brasília,Cartão de Crédito,23.53,3.0,5624.829999999999
13085077,2026-06-04 21:33:48.357599,"Monitor 24""",437.97,5,Joseph Brown,Fortaleza,Boleto,49.07,3.0,2238.9200000000005
84775659,2026-03-13 21:33:48.357725,Carregador Portátil,1362.73,4,Troy Young,Recife,Cartão de Crédito,22.15,3.0,5473.07
72601669,2026-04-10 21:33:48.357851,HD Externo 1TB,1915.36,2,Brandy Carrillo,Brasília,Débito,33.41,5.0,3864.1299999999997
57056926,2026-03-26 21:33:48.357980,Caixa de Som,1818.79,1,Krista Stark,Belo Horizonte,Pix,15.27,3.0,1834.06
17058375,2026-05-29 21:33:48.358108,Tablet Mini,1435.35,5,Alexander Carter,Salvador,Pix,44.95,3.0,7221.7
31061458,2026-05-12 21:33:48.358234,Teclado Mecânico,1932.78,4,Wayne Nelson,Belo Horizonte,Boleto,43.44,2.0,7774.5599999999995
10579861,2026-02-11 21:33:48.358406,HD Externo 1TB,540.71,1,Lisa Meyers,Porto Alegre,Boleto,22.87,1.0,563.58
24650944,2025-12-29 21:33:48.358536,Roteador Wi-Fi,1763.45,5,Gregory Howard,São Paulo,Cartão de Crédito,39.69,5.0,8856.94
5346880,2026-01-03 21:33:48.358665,Fone de Ouvido Bluetooth,561.78,2,Christine Meyer,Rio de Janeiro,Débito,18.92,2.0,1142.48
61950109,2026-02-23 21:33:48.358795,Mouse Sem Fio,1271.64,2,Lauren Dean,Fortaleza,Boleto,6.29,,2549.57
55124216,2026-03-14 21:33:48.358923,Caixa de Som,1834.78,4,Ashley Kim,Recife,Pix,29.68,2.0,7368.8
97548486,2026-06-09 21:33:48.359066,Teclado Mecânico,395.22,5,Michael Dominguez,Recife,Débito,28.56,,2004.66
67729033,2026-04-28 21:33:48.359193,Tablet Mini,1822.4,4,Christopher Lewis,Fortaleza,Boleto,41.21,4.0,7330.81
2425826,2026-03-01 21:33:48.359410,Carregador Portátil,853.8,2,Christina Rios,Curitiba,Cartão de Crédito,5.0,2.0,1712.6
28932269,2026-03-11 21:33:48.359575,Tablet Mini,964.94,1,Mary Ramirez,Recife,Débito,18.48,4.0,983.4200000000001
11459748,2026-02-25 21:33:48.359712,"Monitor 24""",500.87,1,Shawn Anderson,Fortaleza,Pix,13.49,5.0,514.36
66669995,2026-04-03 21:33:48.359841,Capinha para Celular,537.3,4,Eric Lawson,Salvador,Boleto,16.83,4.0,2166.0299999999997
28653628,2026-05-22 21:33:48.359970,Smartwatch,1057.39,5,Andrea Gonzales,Curitiba,Pix,34.18,5.0,5321.130000000001
10607852,2026-02-19 21:33:48.360099,Capinha para Celular,416.6,1,Thomas Norris,Belo Horizonte,Boleto,18.03,,434.63
86395388,2026-04-08 21:33:48.360228,"Monitor 24""",932.9,5,Terrence Carter,Recife,Boleto,19.43,2.0,4683.93
97424505,2025-12-25 21:33:48.360363,Teclado Mecânico,93.16,1,Tamara Hunter,Curitiba,Pix,10.63,4.0,103.78999999999999
61503099,2025-12-15 21:33:48.360493,Smartwatch,225.88,1,Kyle Thompson,Recife,Boleto,20.39,3.0,246.26999999999998
82457515,2026-04-19 21:33:48.360619,Carregador Portátil,954.18,1,Catherine Page,Brasília,Cartão de Crédito,42.96,2.0,997.14
25607742,2025-12-27 21:33:48.360749,Tablet Mini,1562.52,1,Kyle Mann,Fortaleza,Débito,13.17,3.0,1575.69
6766303,2026-03-20 21:33:48.360875,Caixa de Som,74.6,2,Carolyn Stone,Salvador,Débito,16.12,1.0,165.32
98294335,2026-02-01 21:33:48.361004,Mouse Sem Fio,1483.88,1,Brandon Frey,Fortaleza,Boleto,26.28,,1510.16
87811449,2026-03-02 21:33:48.361146,Roteador Wi-Fi,679.97,1,Richard Hawkins,Fortaleza,Cartão de Crédito,16.4,,696.37
21861664,2026-02-27 21:33:48.361272,Smartwatch,752.83,1,Courtney Kaiser,Porto Alegre,Cartão de Crédito,15.62,4.0,768.45
53256249,2026-03-06 21:33:48.361409,Smartphone X,376.35,3,Donna Gomez,Manaus,Cartão de Crédito,22.81,2.0,1151.8600000000001
78139234,2025-12-15 21:33:48.361539,Smartphone X,1183.1,4,Kelsey Garcia,Manaus,Boleto,21.71,1.0,4754.11
46375823,2026-02-14 21:33:48.361672,Notebook Pro,1024.84,5,Pamela Allen,Brasília,Cartão de Crédito,7.69,,5131.889999999999
62498315,2026-01-21 21:33:48.361800,SSD 500GB,1095.89,1,James Gilbert,Belo Horizonte,Débito,15.47,5.0,1111.3600000000001
77799825,2026-05-27 21:33:48.361926,Câmera Digital,727.27,4,Micheal Hobbs DDS,Porto Alegre,Cartão de Crédito,36.02,3.0,2945.1
28281563,2026-01-16 21:33:48.362061,Tablet Mini,1802.39,4,Melissa Summers,Recife,Pix,29.42,4.0,7238.9800000000005
2727513,2026-01-30 21:33:48.362191,"Monitor 24""",413.92,3,Kelsey Jefferson,Brasília,Débito,17.39,5.0,1259.15
49725468,2026-05-03 21:33:48.362331,Notebook Pro,184.31,2,Dana Reese,Recife,Pix,41.87,5.0,410.49
82962071,2026-03-16 21:33:48.362463,Mouse Sem Fio,51.4,5,Beth Acosta,Salvador,Boleto,44.73,5.0,301.73
16720716,2026-03-16 21:33:48.362593,Câmera Digital,1259.38,3,Karen Kemp,Rio de Janeiro,Débito,13.54,,3791.6800000000003
71373391,2026-04-19 21:33:48.362726,Câmera Digital,1125.36,5,Curtis Schneider,Curitiba,Pix,23.44,3.0,5650.239999999999
62493752,2026-01-10 21:33:48.362852,Fone de Ouvido Bluetooth,1070.24,1,Rebecca Murphy,São Paulo,Boleto,13.04,1.0,1083.28
8269399,2026-02-02 21:33:48.362981,Fone de Ouvido Bluetooth,996.47,1,Jessica Cannon,São Paulo,Débito,34.61,5.0,1031.08
91428031,2026-05-21 21:33:48.363119,SSD 500GB,1201.09,1,Nicole Lindsey,Brasília,Boleto,32.27,1.0,1233.36
36938069,2025-12-16 21:33:48.363247,Roteador Wi-Fi,1846.02,4,Charles Watson,Rio de Janeiro,Débito,41.05,1.0,7425.13
64242082,2026-03-15 21:33:48.363382,Teclado Mecânico,1499.78,4,Sarah Miller,Brasília,Cartão de Crédito,42.06,3.0,6041.18
81573372,2026-04-27 21:33:48.363512,Smartphone X,1481.89,3,Tammy Mcdonald,Rio de Janeiro,Boleto,48.23,1.0,4493.9
35971078,2026-01-07 21:33:48.363641,SSD 500GB,500.49,4,Shelley Callahan,Porto Alegre,Boleto,28.68,2.0,2030.64
17913543,2026-05-07 21:33:48.363769,HD Externo 1TB,1897.63,5,Glen Black,Fortaleza,Débito,38.57,,9526.720000000001
95122979,2026-05-09 21:33:48.363896,Carregador Portátil,1365.26,4,Eric Richardson,Rio de Janeiro,Boleto,40.66,5.0,5501.7
41018734,2026-03-25 21:33:48.364023,Teclado Mecânico,708.15,2,Michelle Harris,Fortaleza,Débito,47.01,3.0,1463.31
96632700,2026-05-02 21:33:48.364153,Carregador Portátil,1697.47,4,Martha Calderon,Salvador,Pix,32.38,5.0,6822.26
36539051,2026-05-01 21:33:48.364297,Smartwatch,781.37,5,Robert Nguyen,Curitiba,Pix,48.27,4.0,3955.12
48597037,2026-03-24 21:33:48.364427,Smartphone X,1466.31,3,Trevor Velasquez,Manaus,Cartão de Crédito,28.29,3.0,4427.22
42468770,2025-12-14 21:33:48.364553,Tablet Mini,1969.57,2,Edward Harris,Brasília,Cartão de Crédito,39.72,,3978.8599999999997
79836667,2026-02-21 21:33:48.364680,Roteador Wi-Fi,1129.64,5,David Webb,Manaus,Boleto,9.24,4.0,5657.4400000000005
90435561,2026-03-14 21:33:48.364806,Notebook Pro,319.9,3,Lucas Tucker,Manaus,Boleto,15.48,3.0,975.18
92055826,2026-01-05 21:33:48.364932,"Monitor 24""",829.61,2,Jessica Harvey,Rio de Janeiro,Pix,40.68,2.0,1699.9
93119095,2026-04-16 21:33:48.365061,Caixa de Som,1803.1,5,Matthew Collins,Rio de Janeiro,Pix,6.68,5.0,9022.18
89006443,2026-03-20 21:33:48.365195,Fone de Ouvido Bluetooth,1571.24,3,Marissa Estes,Brasília,Débito,23.74,1.0,4737.46
53828140,2026-02-09 21:33:48.365333,SSD 500GB,1322.92,5,Michael Anderson,São Paulo,Débito,7.44,5.0,6622.04
13086563,2025-12-23 21:33:48.365460,Carregador Portátil,1102.86,2,Michael Jackson,Brasília,Boleto,11.89,,2217.6099999999997
72936750,2026-03-23 21:33:48.365585,Mouse Sem Fio,1518.04,5,Christopher Harrington,Fortaleza,Cartão de Crédito,14.99,3.0,7605.19
27892673,2026-03-23 21:33:48.365713,Notebook Pro,307.77,1,Casey Swanson,Recife,Cartão de Crédito,29.67,3.0,337.44
25059034,2026-01-03 21:33:48.365843,Capinha para Celular,1028.56,2,Mark Johnson,Belo Horizonte,Débito,30.17,4.0,2087.29
77404816,2026-03-24 21:33:48.365969,HD Externo 1TB,1164.09,5,Terri Patterson,Manaus,Boleto,15.9,3.0,5836.349999999999
75118942,2026-04-02 21:33:48.366098,Carregador Portátil,1385.24,5,Anthony Boyd,Rio de Janeiro,Cartão de Crédito,35.23,4.0,6961.429999999999
49246864,2026-03-16 21:33:48.366225,Carregador Portátil,421.45,3,Olivia Watson,Manaus,Cartão de Crédito,39.64,2.0,1303.99
20485985,2026-03-12 21:33:48.366361,"Monitor 24""",1652.09,4,Ashley Davis,Manaus,Boleto,24.82,2.0,6633.179999999999
87991820,2026-02-02 21:33:48.366491,HD Externo 1TB,778.95,1,Stacy Gutierrez,Rio de Janeiro,Cartão de Crédito,15.94,5.0,794.8900000000001
45550441,2026-01-19 21:33:48.366620,Caixa de Som,1673.27,3,Rebecca Stewart,São Paulo,Pix,36.22,1.0,5056.03
48188085,2026-03-01 21:33:48.366752,Mouse Sem Fio,968.82,3,Shane Serrano MD,Porto Alegre,Boleto,14.17,5.0,2920.63
29651559,2026-02-17 21:33:48.366885,Teclado Mecânico,991.9,2,Sara Stevens,São Paulo,Débito,31.24,,2015.04
77239763,2026-04-26 21:33:48.367014,Smartphone X,548.14,1,Rebecca Russell,Curitiba,Boleto,40.51,5.0,588.65
32574390,2026-02-20 21:33:48.367150,Smartphone X,956.67,1,Matthew Thompson,Rio de Janeiro,Débito,34.72,,991.39
92592506,2026-05-30 21:33:48.367277,Carregador Portátil,1735.35,1,Stephen Hart,Curitiba,Débito,15.4,4.0,1750.75
8710386,2026-04-22 21:33:48.367430,SSD 500GB,244.23,3,Michelle Carter,Recife,Cartão de Crédito,13.39,5.0,746.0799999999999
41128602,2026-04-09 21:33:48.367562,Teclado Mecânico,1856.38,1,Jason Foley,São Paulo,Boleto,46.5,3.0,1902.88
29337434,2026-03-08 21:33:48.367689,Mouse Sem Fio,817.13,2,Mark Garcia,São Paulo,Pix,35.79,3.0,1670.05
95890919,2026-05-22 21:33:48.367820,Tablet Mini,510.6,5,April Robinson,Curitiba,Cartão de Crédito,33.16,4.0,2586.16
38706017,2025-12-20 21:33:48.367966,Teclado Mecânico,1900.78,2,Michael Davis,Belo Horizonte,Pix,45.37,,3846.93
55576721,2026-01-17 21:33:48.368118,Fone de Ouvido Bluetooth,1473.28,5,Christine Johnson,Manaus,Boleto,23.78,5.0,7390.179999999999
84696117,2026-01-21 21:33:48.368251,Capinha para Celular,1942.55,5,Dawn Wallace,Brasília,Débito,29.4,2.0,9742.15
77912426,2026-05-29 21:33:48.368387,Notebook Pro,1183.01,2,Elizabeth Martinez,Belo Horizonte,Pix,35.98,5.0,2402.0
25623716,2026-01-16 21:33:48.368518,Capinha para Celular,1991.59,2,Keith Young,Manaus,Boleto,19.29,5.0,4002.47
52839011,2026-04-28 21:33:48.368645,SSD 500GB,280.86,3,Travis Pierce,Belo Horizonte,Cartão de Crédito,39.44,4.0,882.02
85292162,2026-03-28 21:33:48.368773,Tablet Mini,913.86,3,Selena Lewis,Belo Horizonte,Boleto,9.8,2.0,2751.38
12545553,2025-12-19 21:33:48.368903,Câmera Digital,1972.61,5,Derrick Adams,Curitiba,Boleto,31.84,2.0,9894.89
92341689,2026-06-06 21:33:48.369030,Smartphone X,750.56,4,Matthew Barrett,Belo Horizonte,Débito,37.04,3.0,3039.2799999999997
95539898,2026-01-29 21:33:48.369166,Caixa de Som,805.55,4,Heather Rowe,Belo Horizonte,Boleto,13.7,1.0,3235.8999999999996
18706625,2026-03-27 21:33:48.369298,Câmera Digital,1939.19,3,Brenda Phillips,Salvador,Boleto,38.41,2.0,5855.98
7261429,2026-02-03 21:33:48.369445,Fone de Ouvido Bluetooth,395.3,4,Jade Berg,Manaus,Débito,35.95,4.0,1617.15
66175336,2026-02-14 21:33:48.369576,Capinha para Celular,839.49,1,Evan Price,Manaus,Débito,37.41,4.0,876.9
29370497,2026-05-18 21:33:48.369704,SSD 500GB,1165.27,5,Tyler Le,Fortaleza,Cartão de Crédito,28.43,4.0,5854.780000000001
26464990,2026-04-08 21:33:48.369831,Caixa de Som,1761.65,2,Michael Wilson,Fortaleza,Débito,49.27,1.0,3572.57
92185148,2026-05-04 21:33:48.369958,Capinha para Celular,1056.45,1,Roger Willis,Porto Alegre,Pix,24.78,3.0,1081.23
42326159,2026-02-24 21:33:48.370085,Mouse Sem Fio,374.65,3,Richard Gonzalez,Manaus,Cartão de Crédito,36.05,2.0,1159.9999999999998
4561354,2026-04-10 21:33:48.370213,Caixa de Som,1309.9,1,Elizabeth Gomez,Fortaleza,Cartão de Crédito,13.09,5.0,1322.99
32583180,2026-06-09 21:33:48.370352,Teclado Mecânico,313.85,4,Shawna Lewis,Brasília,Débito,6.12,4.0,1261.52
28953893,2026-05-13 21:33:48.370485,Roteador Wi-Fi,1439.64,2,Angelica Estrada,Recife,Cartão de Crédito,16.25,,2895.53
91180287,2026-05-28 21:33:48.370615,Roteador Wi-Fi,1437.37,2,Michael Cook,Rio de Janeiro,Cartão de Crédito,10.14,4.0,2884.8799999999997
53897338,2026-05-24 21:33:48.370745,Carregador Portátil,216.35,4,Deanna Green,Fortaleza,Boleto,22.04,4.0,887.4399999999999
8621858,2025-12-24 21:33:48.370887,Câmera Digital,383.23,3,Michael Patel,Manaus,Boleto,12.3,2.0,1161.99
47786729,2026-01-27 21:33:48.371014,Câmera Digital,1438.49,4,Aaron Mullins,Curitiba,Pix,37.86,4.0,5791.82
41845482,2026-02-24 21:33:48.371149,HD Externo 1TB,402.36,2,Erin Mcfarland,Porto Alegre,Cartão de Crédito,33.02,3.0,837.74
62584271,2025-12-16 21:33:48.371279,Mouse Sem Fio,1020.37,4,Jackie Ramirez,Fortaleza,Cartão de Crédito,32.36,4.0,4113.84
70458920,2026-02-11 21:33:48.371523,Smartwatch,1198.28,4,Daniel Wilson,Recife,Débito,24.88,5.0,4818.0
24994766,2026-05-15 21:33:48.371742,Smartphone X,527.19,5,Jennifer Duncan,Curitiba,Boleto,7.2,2.0,2643.15
30077300,2025-12-27 21:33:48.371943,HD Externo 1TB,730.59,2,Eric Davidson,São Paulo,Pix,19.9,1.0,1481.0800000000002
28794782,2025-12-25 21:33:48.372157,Fone de Ouvido Bluetooth,863.07,2,Sara Torres,Belo Horizonte,Pix,32.5,,1758.64
34136183,2026-06-10 21:33:48.372411,"Monitor 24""",1165.95,5,Mr. David Schaefer,Belo Horizonte,Débito,38.72,3.0,5868.47
824488,2025-12-22 21:33:48.372615,Fone de Ouvido Bluetooth,1548.6,3,David Cruz,Brasília,Débito,41.91,4.0,4687.709999999999
76460575,2026-05-02 21:33:48.372747,Fone de Ouvido Bluetooth,621.02,2,Robert Stout,Rio de Janeiro,Pix,19.81,4.0,1261.85
30057902,2026-04-26 21:33:48.372874,Smartwatch,1406.87,5,Chad Gill,São Paulo,Cartão de Crédito,30.71,,7065.0599999999995
79518140,2026-04-27 21:33:48.373001,Fone de Ouvido Bluetooth,993.14,5,Christine Davila,Curitiba,Débito,32.4,3.0,4998.099999999999
24950681,2026-02-17 21:33:48.373144,Teclado Mecânico,1171.53,5,Jonathan Hawkins,Brasília,Boleto,32.64,4.0,5890.29
21699467,2026-04-25 21:33:48.373272,SSD 500GB,1282.12,4,Erica Peterson,Belo Horizonte,Boleto,36.89,2.0,5165.37
62055308,2025-12-13 21:33:48.373434,Fone de Ouvido Bluetooth,96.77,1,Seth Vazquez,Porto Alegre,Débito,23.63,3.0,120.39999999999999
88881585,2026-03-12 21:33:48.373563,Teclado Mecânico,1621.78,2,Dr. Teresa Gonzalez,São Paulo,Boleto,36.05,3.0,3279.61
32530301,2025-12-30 21:33:48.373702,Tablet Mini,635.55,5,Christine Norton,Brasília,Cartão de Crédito,10.12,3.0,3187.87
89725784,2026-03-10 21:33:48.373832,Capinha para Celular,1462.57,5,Raymond Underwood,São Paulo,Boleto,13.73,3.0,7326.579999999999
50616985,2026-06-03 21:33:48.373959,Mouse Sem Fio,1836.52,1,Nicole Carson,Belo Horizonte,Débito,11.99,4.0,1848.51
21470690,2026-04-29 21:33:48.374088,Roteador Wi-Fi,703.46,4,Debra Chase,São Paulo,Pix,30.42,,2844.26
85932076,2026-03-03 21:33:48.374218,Teclado Mecânico,1094.98,2,Zachary Sawyer,Manaus,Pix,40.98,3.0,2230.94
44271722,2025-12-29 21:33:48.374345,Notebook Pro,596.9,1,Dr. Cassie Gray,Brasília,Débito,33.19,2.0,630.0899999999999
90207461,2026-05-08 21:33:48.374480,"Monitor 24""",809.65,5,Samuel Mclaughlin,Rio de Janeiro,Pix,36.74,3.0,4084.99
51186048,2025-12-21 21:33:48.374607,Tablet Mini,857.05,4,Mr. Jamie Johnson,Porto Alegre,Pix,25.34,3.0,3453.54
43455032,2026-02-06 21:33:48.374742,Teclado Mecânico,639.52,1,Amber Tucker,Brasília,Cartão de Crédito,40.0,1.0,679.52
22538778,2026-04-05 21:33:48.374871,Teclado Mecânico,98.62,4,Kelly Cook,Fortaleza,Boleto,13.56,4.0,408.04
46418032,2026-04-26 21:33:48.375000,Tablet Mini,1562.29,2,Brandon Davis,Rio de Janeiro,Boleto,14.23,1.0,3138.81
13475832,2026-04-09 21:33:48.375140,Capinha para Celular,1441.67,5,Linda Brown,Rio de Janeiro,Cartão de Crédito,18.99,1.0,7227.34
73654244,2026-06-06 21:33:48.375269,Caixa de Som,1208.86,1,Julia Oliver,Brasília,Débito,45.01,1.0,1253.87
66088390,2026-04-25 21:33:48.375439,Câmera Digital,1335.02,3,Adrienne Thompson,São Paulo,Pix,33.75,2.0,4038.81
23352108,2026-03-05 21:33:48.375582,Smartwatch,425.46,3,Daniel Cruz,Fortaleza,Pix,39.78,,1316.1599999999999
91346484,2026-01-12 21:33:48.375716,Tablet Mini,341.18,3,Jennifer Bradshaw,Rio de Janeiro,Cartão de Crédito,48.12,5.0,1071.6599999999999
74056105,2026-04-23 21:33:48.375848,Fone de Ouvido Bluetooth,452.83,3,Jacob Garcia,Fortaleza,Pix,17.2,,1375.69
20221263,2026-02-23 21:33:48.375978,"Monitor 24""",527.41,1,Stephen Henderson,Curitiba,Pix,29.33,1.0,556.74
55058692,2026-01-15 21:33:48.376104,Smartphone X,967.93,1,Christopher Smith,Rio de Janeiro,Débito,7.42,4.0,975.3499999999999
35061768,2026-03-23 21:33:48.376231,Notebook Pro,1424.12,5,William Moore,Recife,Pix,19.06,2.0,7139.66
95617604,2026-06-02 21:33:48.376360,Câmera Digital,1090.3,4,Leslie Campbell,Manaus,Boleto,9.18,,4370.38
70289954,2026-04-11 21:33:48.376489,Fone de Ouvido Bluetooth,938.39,4,Sharon Ford,Recife,Boleto,47.64,2.0,3801.2
30768198,2026-05-19 21:33:48.376618,Tablet Mini,1830.08,4,Gary Gonzalez,Belo Horizonte,Pix,40.5,3.0,7360.82
47695141,2026-04-08 21:33:48.376746,Mouse Sem Fio,109.02,4,Julian Davis,Rio de Janeiro,Pix,26.54,2.0,462.62
89096211,2026-02-23 21:33:48.376871,Câmera Digital,729.8,5,Gregory Ho,Belo Horizonte,Cartão de Crédito,23.26,,3672.26
